"ITEM_SEQ","ENTP_NO","ENTP_NAME","ENTP_SEQ","INDUTY_CLASS_CODE","ITEM_NAME","SN","ITEM_PERMIT_DATE","INGR_CODE","INGR_KOR_NAME","MATERIAL_QTY","TOTQY_SEQ"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","12","2023-09-11","M223292","푸르설티아민염산염","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","13","2023-09-11","M040133","리보플라빈","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","14","2023-09-11","M040064","니코틴산아미드","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","15","2023-09-11","M244748","판토텐산칼슘","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","16","2023-09-11","M204304","피리독신염산염","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","17","2023-09-11","M249983","D-비오틴","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","18","2023-09-11","M223289","폴산","","1"
"202302692","6144","메딕스제약(주)","20130095","A0","파워제타비정","19","2023-09-11","M050436","메코발라민","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","1","2023-09-11","M256191","콘드로이틴설페이트나트륨","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","2","2023-09-11","M040133","리보플라빈","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","3","2023-09-11","M086116","농축콜레칼시페롤","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","4","2023-09-11","M270703","감마오리자놀","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","5","2023-09-11","M051415","푸르설티아민","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","6","2023-09-11","M040064","니코틴산아미드","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","7","2023-09-11","M040488","이노시톨","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","8","2023-09-11","M247683","콜린타르타르산염","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","9","2023-09-11","M244748","판토텐산칼슘","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","10","2023-09-11","M117558","시아노코발라민 1000배산","","1"
"202302693","106","주식회사 노바엠헬스케어","20209781","A0","빅콘친800정","11","2023-09-11","M204304","피리독신염산염","","1"
"202302694","1325","제이더블유신약(주)","19560016","E0","징코턴정240밀리그램(은행엽건조엑스)","1","2023-09-11","M273892","은행엽 건조엑스","","1"
"202302695","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/850밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302695","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/850밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302696","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/1000밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302696","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/1000밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302697","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/500밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302697","1437","영풍제약(주)","19630009","A0","자디플로진엠정12.5/500밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302698","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/1000밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302698","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/1000밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302699","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/850밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302699","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/850밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302700","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/500밀리그램","1","2023-09-11","M260057","엠파글리플로진","","1"
"202302700","1324","삼진제약(주)","19560011","A0","엠포진듀오정12.5/500밀리그램","2","2023-09-11","M244179","메트포르민염산염","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","1","2023-09-11","M096428","벤포티아민","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","2","2023-09-11","M223015","DL-메티오닌","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","3","2023-09-11","M204437","L-시스테인","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","4","2023-09-11","M102908","타우린","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","5","2023-09-11","M223289","폴산","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","6","2023-09-11","M050436","메코발라민","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","7","2023-09-11","M244748","판토텐산칼슘","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","8","2023-09-11","M247683","콜린타르타르산염","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","9","2023-09-11","M113501","농축콜레칼시페롤 산","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","10","2023-09-11","M223167","우르소데옥시콜산","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","11","2023-09-11","M040133","리보플라빈","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","12","2023-09-11","M040064","니코틴산아미드","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","13","2023-09-11","M204304","피리독신염산염","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","14","2023-09-11","M243785","산화아연","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","15","2023-09-11","M040262","산화마그네슘","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","16","2023-09-11","M040488","이노시톨","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","17","2023-09-11","M244365","셀레늄함유건조효모","","1"
"202302710","1507","진양제약(주)","19700002","A0","쎈비큐정","18","2023-09-11","M241790","베타인염산염","","1"
"202302714","369","(주)온누리바이오생약","20150163","E0","온누리바이오작약","1","2023-09-11","M040523","작약","","1"
"202302719","369","(주)온누리바이오생약","20150163","E0","온누리바이오복령","1","2023-09-12","M040225","복령","","1"
"202302720","369","(주)온누리바이오생약","20150163","E0","온누리바이오산수유","1","2023-09-12","M040257","산수유","","1"
"202302721","369","(주)온누리바이오생약","20150163","E0","온누리바이오우황","1","2023-09-12","M040478","우황","","1"
"202302722","369","(주)온누리바이오생약","20150163","E0","온누리바이오웅담","1","2023-09-12","M051216","웅담","","1"
"202302723","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/500밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302723","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/500밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302724","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/1000밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302724","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/1000밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302725","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/850밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302725","1476","명문제약(주)","19660002","A0","엠피앙듀오정12.5/850밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302726","1654","(주)테라젠이텍스","19850002","A0","몬테라젠정10/5밀리그램(몬테루카스트,레보세티리진)","1","2023-09-12","M244596","레보세티리진염산염","","1"
"202302726","1654","(주)테라젠이텍스","19850002","A0","몬테라젠정10/5밀리그램(몬테루카스트,레보세티리진)","1","2023-09-12","M092914","몬테루카스트나트륨","","2"
"202302727","1549","에이치엘비제약(주)","19720011","A0","몬테롤플러스정10/5밀리그램(몬테루카스트나트륨, 레보세티리진염산염)","1","2023-09-12","M244596","레보세티리진염산염","","1"
"202302727","1549","에이치엘비제약(주)","19720011","A0","몬테롤플러스정10/5밀리그램(몬테루카스트나트륨, 레보세티리진염산염)","1","2023-09-12","M092914","몬테루카스트나트륨","","2"
"202302728","369","(주)온누리바이오생약","20150163","E0","온누리바이오녹각","1","2023-09-12","M070119","녹각","","1"
"202302729","369","(주)온누리바이오생약","20150163","E0","온누리바이오당귀","1","2023-09-12","M040070","당귀","","1"
"202302730","369","(주)온누리바이오생약","20150163","E0","온누리바이오침향","1","2023-09-12","M051432","침향","","1"
"202302731","369","(주)온누리바이오생약","20150163","E0","온누리바이오천궁","1","2023-09-12","M040550","천궁","","1"
"202302732","369","(주)온누리바이오생약","20150163","E0","온누리바이오감초","1","2023-09-12","M040006","감초","","1"
"202302733","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/500밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302733","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/500밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302734","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/850밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302734","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/850밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302735","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/1000밀리그램","1","2023-09-12","M260057","엠파글리플로진","","1"
"202302735","1294","삼성제약(주)","19540005","A0","엠파메타정12.5/1000밀리그램","2","2023-09-12","M244179","메트포르민염산염","","1"
"202302736","1009","주식회사지산팜텍","2023013471","A0","지산규산칼슘(원료)(수입)","1","2023-09-12","M102272","규산칼슘","","1"
"202302739","1574","경동제약(주)","19760002","A0","그날엔노즈에이연질캡슐","1","2023-09-12","M040353","아세트아미노펜","","1"
"202302739","1574","경동제약(주)","19760002","A0","그날엔노즈에이연질캡슐","2","2023-09-12","M223211","클로르페니라민말레산염","","1"
"202302739","1574","경동제약(주)","19760002","A0","그날엔노즈에이연질캡슐","3","2023-09-12","M203364","슈도에페드린염산염","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","1","2023-09-13","M256191","콘드로이틴설페이트나트륨","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","2","2023-09-13","M040133","리보플라빈","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","3","2023-09-13","M086116","농축콜레칼시페롤","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","4","2023-09-13","M202809","감마-오리자놀","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","5","2023-09-13","M051415","푸르설티아민","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","6","2023-09-13","M040064","니코틴산아미드","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","7","2023-09-13","M040488","이노시톨","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","8","2023-09-13","M247683","콜린타르타르산염","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","9","2023-09-13","M244748","판토텐산칼슘","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","10","2023-09-13","M117558","시아노코발라민 1000배산","","1"
"202302741","1370","태극제약(주)","19580005","A0","콘드로이타민800정","11","2023-09-13","M204304","피리독신염산염","","1"
"202302745","1439","(주)씨엠지제약","19640004","A0","이부팝플라스타(이부프로펜)","1","2023-09-13","M051259","이부프로펜","","1"
"202302746","1632","대웅바이오(주)","19830008","A0","자디엠파듀오정12.5/850밀리그램","1","2023-09-13","M260057","엠파글리플로진","","1"
"202302746","1632","대웅바이오(주)","19830008","A0","자디엠파듀오정12.5/850밀리그램","2","2023-09-13","M244179","메트포르민염산염","","1"
"202302747","1632","대웅바이오(주)","19830008","A0","자디엠파듀오정12.5/500밀리그램","1","2023-09-13","M260057","엠파글리플로진","","1"
"202302747","1632","대웅바이오(주)","19830008","A0","자디엠파듀오정12.5/500밀리그램","2","2023-09-13","M244179","메트포르민염산염","","1"
"202302748","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/1000밀리그램","1","2023-09-13","M260057","엠파글리플로진","","1"
"202302748","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/1000밀리그램","2","2023-09-13","M244179","메트포르민염산염","","1"
"202302749","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/850밀리그램","1","2023-09-13","M260057","엠파글리플로진","","1"
"202302749","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/850밀리그램","2","2023-09-13","M244179","메트포르민염산염","","1"
"202302750","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/500밀리그램","1","2023-09-13","M260057","엠파글리플로진","","1"
"202302750","1397","위더스제약(주)","19600015","A0","위디앙듀오정12.5/500밀리그램","2","2023-09-13","M244179","메트포르민염산염","","1"
"202302753","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정25/1000밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M244179","메트포르민염산염","","1"
"202302753","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정25/1000밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M115650","알로글립틴벤조산염","","3"
"202302754","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정12.5/500밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M244179","메트포르민염산염","","1"
"202302754","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정12.5/500밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M115650","알로글립틴벤조산염","","3"
"202302755","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정12.5/1000밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M244179","메트포르민염산염","","1"
"202302755","2569","(주)셀트리온","20060030","A0","알로글립틴메트서방정12.5/1000밀리그램(알로글립틴,메트포르민염산염)","1","2023-09-14","M115650","알로글립틴벤조산염","","3"
"202302756","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/850밀리그램(엠파글리플로진, 메트포르민염산염)","1","2023-09-14","M260057","엠파글리플로진","","1"
"202302756","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/850밀리그램(엠파글리플로진, 메트포르민염산염)","2","2023-09-14","M244179","메트포르민염산염","","1"
"202302757","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/500밀리그램(엠파글리플로진, 메트포르민염산염)","1","2023-09-14","M260057","엠파글리플로진","","1"
"202302757","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/500밀리그램(엠파글리플로진, 메트포르민염산염)","2","2023-09-14","M244179","메트포르민염산염","","1"
"202302758","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/1000밀리그램(엠파글리플로진, 메트포르민염산염)","1","2023-09-14","M260057","엠파글리플로진","","1"
"202302758","1507","진양제약(주)","19700002","A0","엠파그린듀오정12.5/1000밀리그램(엠파글리플로진, 메트포르민염산염)","2","2023-09-14","M244179","메트포르민염산염","","1"
"202302759","1321","신일제약(주)","19560015","A0","신일비오틴정","1","2023-09-14","M050704","비오틴","","1"
"202302765","87","한국화이자제약(주)","20160560","A0","타이가실주(타이제사이클린)","1","2023-09-14","M215175","타이제사이클린","50","1"
"202302766","1358","(주)바이넥스","19570004","A0","바이비옴산","1","2023-09-15","M088551","바실루스리케니포르미스균","","1"
"202302766","1358","(주)바이넥스","19570004","A0","바이비옴산","2","2023-09-15","M244748","판토텐산칼슘","","1"
"202302768","1735","(주)녹십자","19910005","A0","알러젯연질캡슐(펙소페나딘염산염)","1","2023-09-18","M246634","펙소페나딘염산염","","1"
"202302769","1439","(주)씨엠지제약","19640004","A0","씨엠지마그액","1","2023-09-18","M081871","글리세로인산마그네슘","","1"
"202302769","1439","(주)씨엠지제약","19640004","A0","씨엠지마그액","2","2023-09-18","M204304","피리독신염산염","","1"
"202302769","1439","(주)씨엠지제약","19640004","A0","씨엠지마그액","3","2023-09-18","M040064","니코틴산아미드","","1"
"202302769","1439","(주)씨엠지제약","19640004","A0","씨엠지마그액","4","2023-09-18","M222996","리보플라빈포스페이트나트륨","","1"
"202302770","383","성이바이오(주)","20194396","A0","타놀정(아세트아미노펜)","1","2023-09-18","M040353","아세트아미노펜","","1"
"202302773","1703","한솔신약(주)","19890010","A0","조이퀸정","1","2023-09-19","M050687","비사코딜","","1"
"202302773","1703","한솔신약(주)","19890010","A0","조이퀸정","2","2023-09-19","M081950","도큐세이트나트륨","","1"
"202302775","1479","케이엠에스제약(주)","19660004","A0","미피설정(레보설피리드)(수출용)","1","2023-09-19","M099905","레보설피리드","","1"
"202302783","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/1000밀리그램","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302783","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/1000밀리그램","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302784","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/850밀리그램","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302784","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/850밀리그램","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302785","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/500밀리그램","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302785","1335","삼천당제약(주)","19570010","A0","엠포가듀오정12.5/500밀리그램","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302786","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민)","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302786","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민)","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302787","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/500밀리그램(엠파글리플로진,메트포르민)","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302787","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/500밀리그램(엠파글리플로진,메트포르민)","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302788","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/850밀리그램(엠파글리플로진,메트포르민)","1","2023-09-20","M260057","엠파글리플로진","","1"
"202302788","1371","하나제약(주)","19580012","A0","자디스듀오정12.5/850밀리그램(엠파글리플로진,메트포르민)","2","2023-09-20","M244179","메트포르민염산염","","1"
"202302791","6144","메딕스제약(주)","20130095","A0","리버치온정(글루타티온(환원형))","1","2023-09-21","M256276","글루타티온(환원형)","","1"
"202302792","233","(주)메디팁","20161654","A0","타브너스캡슐10밀리그램(아바코판)","1","2023-09-21","M284036","아바코판","","1"
"202302793","1395","(주)한국비엠아이","19600009","C0","하이톡스주200단위(클로스트리디움보툴리눔독소A형)(수출용)","1","2023-09-21","M096119","클로스트리디움보툴리눔독소A형","","1"
"202302795","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴메트정12.5/1000밀리그램(수출용)","1","2023-09-21","M257113","알로글립틴 벤조산염","17","1"
"202302795","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴메트정12.5/1000밀리그램(수출용)","2","2023-09-21","M223014","메트포르민염산염","1000","1"
"202302796","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴메트정12.5/500밀리그램(수출용)","1","2023-09-21","M257113","알로글립틴 벤조산염","17","1"
"202302796","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴메트정12.5/500밀리그램(수출용)","2","2023-09-21","M223014","메트포르민염산염","500","1"
"202302797","1668","제일약품(주)","19860002","A0","텔미듀오플러스정80/5/5밀리그램","1","2023-09-21","M090395","텔미사르탄","","1"
"202302797","1668","제일약품(주)","19860002","A0","텔미듀오플러스정80/5/5밀리그램","1","2023-09-21","M222875","암로디핀베실산염","","2"
"202302797","1668","제일약품(주)","19860002","A0","텔미듀오플러스정80/5/5밀리그램","2","2023-09-21","M270546","로수바스타틴칼슘(미분화)","","2"
"202302798","1668","제일약품(주)","19860002","A0","텔미듀오플러스정40/5/5밀리그램","1","2023-09-21","M090395","텔미사르탄","","1"
"202302798","1668","제일약품(주)","19860002","A0","텔미듀오플러스정40/5/5밀리그램","1","2023-09-21","M222875","암로디핀베실산염","","2"
"202302798","1668","제일약품(주)","19860002","A0","텔미듀오플러스정40/5/5밀리그램","2","2023-09-21","M270546","로수바스타틴칼슘(미분화)","","2"
"202302801","361","제일헬스사이언스(주)","20163416","A0","헤모이지정","1","2023-09-21","M254564","폴리말토오스수산화제이철착염","","1"
"202302801","361","제일헬스사이언스(주)","20163416","A0","헤모이지정","2","2023-09-21","M244748","판토텐산칼슘","","1"
"202302801","361","제일헬스사이언스(주)","20163416","A0","헤모이지정","3","2023-09-21","M223289","폴산","","1"
"202302802","1632","대웅바이오(주)","19830008","A0","베아후레쉬점안액1%(카르복시메틸셀룰로오스나트륨)(1회용)","1","2023-09-21","M244062","카르복시메틸셀룰로오스나트륨","","1"
"202302804","1358","(주)바이넥스","19570004","A0","바이비옴캡슐","1","2023-09-22","M088551","바실루스리케니포르미스균","","1"
"202302804","1358","(주)바이넥스","19570004","A0","바이비옴캡슐","2","2023-09-22","M244748","판토텐산칼슘","","1"
"202302805","2296","주식회사제뉴원사이언스","20020017","A0","트라케이정(리나글립틴)","1","2023-09-22","M268745","리나글립틴(미분화)","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","1","2023-09-22","M040131","리도카인","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","2","2023-09-22","M204422","dl-메틸에페드린염산염","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","3","2023-09-22","M223353","히드로코르티손아세테이트","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","4","2023-09-22","M203915","클로르헥시딘염산염","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","5","2023-09-22","M222973","디펜히드라민염산염","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","6","2023-09-22","M051015","알란토인","","1"
"202302807","1507","진양제약(주)","19700002","A0","헤모힐연고","7","2023-09-22","M223240","토코페롤아세테이트","","1"
"202302810","1476","명문제약(주)","19660002","A0","텔미원스플러스정40/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302810","1476","명문제약(주)","19660002","A0","텔미원스플러스정40/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302810","1476","명문제약(주)","19660002","A0","텔미원스플러스정40/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302811","1476","명문제약(주)","19660002","A0","텔미원스플러스정80/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302811","1476","명문제약(주)","19660002","A0","텔미원스플러스정80/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302811","1476","명문제약(주)","19660002","A0","텔미원스플러스정80/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302812","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정80/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302812","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정80/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302812","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정80/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302813","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정40/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302813","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정40/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302813","1324","삼진제약(주)","19560011","A0","뉴스타틴티에스정40/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302814","1335","삼천당제약(주)","19570010","A0","로스텔플러스정80/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302814","1335","삼천당제약(주)","19570010","A0","로스텔플러스정80/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302814","1335","삼천당제약(주)","19570010","A0","로스텔플러스정80/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302815","1335","삼천당제약(주)","19570010","A0","로스텔플러스정40/5/5밀리그램","1","2023-09-25","M090395","텔미사르탄","","1"
"202302815","1335","삼천당제약(주)","19570010","A0","로스텔플러스정40/5/5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","","2"
"202302815","1335","삼천당제약(주)","19570010","A0","로스텔플러스정40/5/5밀리그램","2","2023-09-25","M270546","로수바스타틴칼슘(미분화)","","2"
"202302816","81","(주)한국얀센","20160476","A0","아키가정50/500밀리그램","1","2023-09-25","M269158","니라파립토실산염일수화물","","1"
"202302816","81","(주)한국얀센","20160476","A0","아키가정50/500밀리그램","2","2023-09-25","M262177","아비라테론아세테이트(미분화)","","1"
"202302817","81","(주)한국얀센","20160476","A0","아키가정100/500밀리그램","1","2023-09-25","M269158","니라파립토실산염일수화물","","1"
"202302817","81","(주)한국얀센","20160476","A0","아키가정100/500밀리그램","2","2023-09-25","M262177","아비라테론아세테이트(미분화)","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","1","2023-09-25","M040253","사향","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","2","2023-09-25","M040478","우황","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","3","2023-09-25","M040258","산약","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","4","2023-09-25","M051291","인삼","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","5","2023-09-25","M090765","포황","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","6","2023-09-25","M050891","신곡","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","7","2023-09-25","M050191","대두황권","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","8","2023-09-25","M050905","아교","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","9","2023-09-25","M040550","천궁","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","10","2023-09-25","M040139","맥문동","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","11","2023-09-25","M050541","백렴","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","12","2023-09-25","M040006","감초","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","13","2023-09-25","M040070","당귀","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","14","2023-09-25","M040336","시호","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","15","2023-09-25","M040769","행인","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","16","2023-09-25","M051197","용뇌","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","17","2023-09-25","M051133","영양각","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","18","2023-09-25","M040007","건강","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","19","2023-09-25","M050036","육계","","1"
